#Gamma = 1.333333333333333333333333 Rcr = 8. uu1cr = -0.25 rhocr = 0.000421875
#Nx = 512 Rin = 1.9 Rout = 20. R0 = 0 xstart = 0.641853886172394775991036 dx = 0.004597418725354680112195679 istart = -11
# i	myx	myr	rho	uu1	u
4 0.662542270436490836495917 1.939717357472213986020546 0.002277435039930652778 -0.7877363209536126221 0.0008989093941768980005
5 0.667139689161845516608112 1.94865558100810151027257 0.002263737234987269551 -0.78524935280013402 0.0008917078855840036896
6 0.671737107887200196720308 1.95763499190547225933465 0.002250127833240071679 -0.7827681431888614226 0.0008845672247527224002
7 0.676334526612554876832504 1.966655779955814344763183 0.002236606247924720529 -0.7802926811468573166 0.0008774868827453163154
8 0.680931945337909556944699 1.975718135825175637769717 0.002223171896244331388 -0.7778229557296687972 0.0008704663353103410974
9 0.685529364063264237056895 1.98482225105819374327732 0.002209824199342374526 -0.7753589560212624902 0.0008635050628405924236
10 0.690126782788618917169091 1.993968318082144544109758 0.002196562582275762318 -0.7729006711339596313 0.0008566025503314331536
11 0.694724201513973597281286 2.003156530211009400884726 0.002183386473988121181 -0.7704480902083712997 0.0008497582873394976636
12 0.699321620239328277393482 2.012387081649561093576668 0.002170295307283247018 -0.7680012024133338068 0.000842971767941769915
13 0.703919038964682957505678 2.021660167497468591110855 0.00215728851879874293 -0.7655599969458442379 0.0008362424906950318564
14 0.708516457690037637617873 2.030975983753420735748356 0.002144365548979837939 -0.7631244630309961462 0.0008295699585956787884
15 0.713113876415392317730069 2.040334727319268929421301 0.002131525842053385463 -0.7606945899219153977 0.0008229536790398983525
16 0.717711295140746997842265 2.049736596004188909579493 0.002118768846002040325 -0.7582703668996961674 0.0008163931637842098344
17 0.72230871386610167795446 2.059181788528861702512899 0.002106094012538613052 -0.7558517832733370834 0.0008098879289063605035
18 0.726906132591456358066656 2.068670504529673842519875 0.002093500797080600253 -0.7534388283796775202 0.0008034374947665757398
19 0.731503551316811038178852 2.078202944562936945698206 0.002080988658724889868 -0.7510314915833340387 0.0007970413859691597282
20 0.736100970042165718291047 2.087779310109126727545135 0.002068557060222640066 -0.7486297622766369719 0.0007906991313244435329
21 0.740698388767520398403243 2.097399803577141553963487 0.002056205467954330627 -0.7462336298795671564 0.0007844102638110773873
22 0.745295807492875078515439 2.107064628308580615683912 0.002043933351904985588 -0.7438430838396928075 0.0007781743205386640724
23 0.749893226218229758627634 2.116773988582041816527987 0.002031740185639566004 -0.741458113632106537 0.0007719908427107302752
24 0.75449064494358443873983 2.126528089617439466353621 0.002019625446278531638 -0.7390787087593625121 0.0007658593755880328594
25 0.759088063668939118852026 2.136327137580341869942814 0.002007588614473570413 -0.7367048587514137569 0.0007597794684521969923
26 0.763685482394293798964221 2.146171339586328903512307 0.001995629174383494491 -0.7343365531655495914 0.000753750674569683118
27 0.768282901119648479076417 2.156060903705369670950182 0.001983746613650301811 -0.7319737815863332102 0.000747772551156079779
28 0.772880319845003159188613 2.16599603896622033230582 0.001971940423375401962 -0.7296165336255393978 0.000741844659340719328
29 0.777477738570357839300809 2.175976955360842197487046 0.001960210098096005256 -0.7272647989220923806 0.000735966564131613583
30 0.782075157295712519413004 2.186003863848840178546585 0.001948555135761673878 -0.7249185671420038138 0.00073013783438070653
31 0.7866725760210671995252 2.196076976361921694370277 0.001936975037711033989 -0.7225778279783109019 0.000724358042749441176
32 0.791269994746421879637396 2.206196505808376122011776 0.0019254693086486477 -0.7202425711510146523 0.000718626765674637701
33 0.795867413471776559749591 2.216362666077574889352749 0.001914037456622043782 -0.7179127864070182604 0.000712943583334680082
34 0.800464832197131239861787 2.226575672044492304203861 0.001902678992998906049 -0.7155884635200656251 0.000707308079616008371
35 0.805062250922485919973983 2.236835739574247215400132 0.001891393432444418317 -0.7132695922906799932 0.00070171984207991386
36 0.809659669647840600086178 2.247143085526665601884559 0.001880180292898764853 -0.7109561625461027325 0.000696178461929634377
37 0.814257088373195280198374 2.257497927760864186216238 0.00186903909555478527 -0.7086481641402322312 0.00069068353397774697
38 0.81885450709854996031057 2.267900485139855169383594 0.00185796936483578277 -0.7063455869535629229 0.000685234656613855294
39 0.823451925823904640422765 2.278350977535172184249767 0.001846970628373484716 -0.7040484208931244363 0.000679831431772569008
40 0.828049344549259320534961 2.288849625831517565405666 0.001836042416986154455 -0.7017566558924208679 0.000674473464901772534
41 0.832646763274614000647157 2.299396651931431033656768 0.001825184264656853369 -0.6994702819113701768 0.000669160364931180536
42 0.837244181999968680759352 2.309992278759979893822366 0.001814395708511852114 -0.6971892889362436999 0.000663891744241177532
43 0.841841600725323360871548 2.320636730269470844980657 0.001803676288799190022 -0.6949136669796057866 0.00065866721863193903
44 0.846439019450678040983744 2.331330231444183502749913 0.001793025548867381647 -0.692643406080253552 0.000653486407292831653
45 0.851036438176032721095939 2.342073008305125733654838 0.001782443035144269434 -0.6903784963031567469 0.000648348932772089702
46 0.855633856901387401208135 2.352865287914810902088287 0.001771928297116021526 -0.6881189277393977427 0.000643254420946765641
47 0.860231275626742081320331 2.363707298382057130841641 0.001761480887306273683 -0.6858646905061116317 0.000638202500992952032
48 0.864828694352096761432526 2.374599268866808676642434 0.001751100361255414344 -0.6836157747464264399 0.000633192805356272429
49 0.869426113077451441544722 2.385541429584979522605256 0.001740786277500011839 -0.6813721706294034512 0.000628224969722638807
50 0.874023531802806121656918 2.39653401181331928997153 0.001730538197552382764 -0.6791338683499776426 0.000623298632989273089
51 0.878620950528160801769113 2.407577247894301571985522 0.001720355685880300564 -0.6769008581288982282 0.000618413437235990373
52 0.883218369253515481881309 2.418671371241034793227853 0.001710238309886843349 -0.6746731302126693103 0.000613569027696741494
53 0.887815787978870161993505 2.429816616342195698203885 0.001700185639890379982 -0.6724506748734906389 0.0006087650527314125337
54 0.8924132067042248421057 2.441013218766985573462674 0.001690197249104693498 -0.6702334824091984733 0.0006040011637978789831
55 0.897010625429579522217896 2.452261415170109308002641 0.001680272713619240907 -0.6680215431432065477 0.0005992770154243122086
56 0.901608044154934202330092 2.463561443296777397202885 0.001670411612379548419 -0.6658148474244471447 0.0005945922651817359411
57 0.906205462880288882442288 2.474913541987730996003958 0.001660613527167741203 -0.66361338562731226 0.0005899465736568305279
58 0.910802881605643562554483 2.486317951184290127549117 0.00165087804258320672 -0.6614171481515948743 0.0005853396044249826756
59 0.915400300330998242666679 2.497774911933425153986484 0.001641204746023390713 -0.6592261254224303202 0.0005807710240235784665
60 0.919997719056352922778875 2.509284666392851616624234 0.001631593227664724962 -0.6570403078902377459 0.0005762405019255374339
61 0.92459513778170760289107 2.520847457836148553124846 0.001622043080443685874 -0.6548596860306616746 0.0005717477105130855064
62 0.929192556507062283003266 2.532463530657900399920695 0.001612553900037983023 -0.6526842503445136571 0.0005672923250517646501
63 0.933789975232416963115462 2.544133130378862588531754 0.001603125284847876738 -0.6505139913577140174 0.00056287402366467706
64 0.938387393957771643227657 2.555856503651150944966985 0.001593756835977623856 -0.6483488996212336884 0.000558492487306961767
65 0.942984812683126323339853 2.567633898263455001894084 0.001584448157217050749 -0.6461889657110361377 0.000554147399740501552
66 0.947582231408481003452049 2.57946556314627533376772 0.001575198855023252761 -0.6440341802280193804 0.0005498384475088580723
67 0.952179650133835683564244 2.591351748377185025614107 0.00156600853850241918 -0.6418845337979580792 0.0005455653199124331282
68 0.95677706885919036367644 2.60329270518611538667988 0.001556876819391782872 -0.6397400170714457291 0.0005413277089838540168
69 0.961374487584545043788636 2.615288685960666020665695 0.001547803312041693741 -0.6376006207238369249 0.0005371253094635809344
70 0.965971906309899723900831 2.627339944251439364779753 0.001538787633397815133 -0.6354663354551897115 0.0005329578187757344138
71 0.970569325035254404013027 2.639446734777399810363657 0.001529829402983442371 -0.6333371519902080137 0.0005288249370041407961
72 0.975166743760609084125223 2.651609313431257518362559 0.001520928242881942548 -0.6312130610781841453 0.0005247263668685937573
73 0.979764162485963764237418 2.663827937284877043433516 0.00151208377771931477 -0.6290940534929413951 0.0005206618137013299269
74 0.984361581211318444349614 2.676102864594710881010331 0.0015032956346468700059 -0.6269801200327766886 0.0005166309854237166551
75 0.98895899993667312446181 2.688434354807258052169951 0.0014945634433240297197 -0.6248712515204033241 0.000512633592523150001
76 0.993556418662027804574005 2.700822668564547841674672 0.0014858868359012424803 -0.6227674388028937805 0.0005086693480301610336
77 0.998153837387382484686201 2.713268067709648805096082 0.0014772654470030177222 -0.6206686727516225968 0.000504737967495728553
78 1.002751256112737164798397 2.725770815292203161460724 0.0014686989137110758599 -0.6185749442622093202 0.0005008391689687963584
79 1.007348674838091844910592 2.738331175573986688394068 0.0014601868755476139528 -0.6164862442544615222 0.000496972672973993205
80 1.011946093563446525022788 2.750949414034494237278356 0.001451728974458686124 -0.6144025636723178807 0.0004931382024895536097
81 1.016543512288801205134984 2.763625797376550986481447 0.0014433248547976979456 -0.6123238934837913262 0.0004893354829254376812
82 1.021140931014155885247179 2.776360593531949551257751 0.001434974163309014004 -0.6102502246809122506 0.0004855642421016481697
83 1.025738349739510565359375 2.789154071667113069468891 0.0014266765491116778674 -0.6081815482796717777 0.0004818242102267429427
84 1.030335768464865245471571 2.802006502188784382820744 0.0014184316636832436816 -0.6061178553199650919 0.0004781151198765411156
85 1.034933187190219925583767 2.814918156749741433865083 0.0014102391608437186258 -0.6040591368655348257 0.0004744367059730210768
86 1.039530605915574605695962 2.827889308254538999568134 0.0014020986967396154651 -0.6020053840039145023 0.0004707887057634086677
87 1.044128024640929285808158 2.840920230865276882805051 0.0013940099298281144426 -0.5999565878463720328 0.0004671708587994537889
88 1.048725443366283965920354 2.854011200007394683698485 0.0013859725208613337577 -0.5979127395278532657 0.0004635829069168937247
89 1.053322862091638646032549 2.867162492375493273281276 0.0013779861328707078835 -0.5958738302069255872 0.0004600245942151014896
90 1.057920280816993326144745 2.880374385939183092527639 0.0013700504311514729821 -0.5938398510657215709 0.0004564956670369175184
91 1.062517699542348006256941 2.893647159948959400364238 0.0013621650832472586789 -0.5918107933098826737 0.0004529958739486630351
92 1.067115118267702686369136 2.906981094942104594842124 0.0013543297589347854645 -0.5897866481685029782 0.000449524965720333453
93 1.071712536993057366481332 2.920376472748617732222746 0.0013465441302086669983 -0.5877674068940729785 0.000446082695305970171
94 1.076309955718412046593528 2.933833576497171369306109 0.0013388078712663165901 -0.5857530607624234073 0.0004426688178242091478
95 1.080907374443766726705723 2.947352690621095854906656 0.0013311206584929571435 -0.5837436010726691036 0.0004392830905390046502
96 1.085504793169121406817919 2.960934100864391196962639 0.0013234821704467338488 -0.5817390191471529189 0.0004359252728405265854
97 1.090102211894476086930115 2.974578094287766632347583 0.0013158920878439289184 -0.5797393063313896589 0.0004325951262262298427
98 1.09469963061983076704231 2.988284959274708027037967 0.0013083500935442776617 -0.5777444539940100605 0.0004292924142820940835
99 1.099297049345185447154506 3.002054985537573234879504 0.0013008558725363852028 -0.5757544535267048011 0.0004260169026640324344
100 1.103894468070540127266702 3.015888464123715543785319 0.0012934091119232431473 -0.5737692963441685391 0.0004227683590794675488
101 1.108491886795894807378897 3.029785687421635338793003 0.0012860095009078455117 -0.5717889738840439829 0.0004195465532690735217
102 1.113089305521249487491093 3.043746949167160112003906 0.0012786567307789032297 -0.5698134776068659872 0.0004163512569886821501
103 1.117686724246604167603289 3.057772544449652950027202 0.0012713504948966565598 -0.5678427989960056743 0.0004131822439913520503
104 1.122284142971958847715484 3.071862769718249630153148 0.0012640904886787847181 -0.5658769295576145786 0.0004100392900095991543
105 1.12688156169731352782768 3.086017922788124457084645 0.0012568764095864120682 -0.5639158608205688129 0.0004069221727377871214
106 1.131478980422668207939876 3.100238302846784972663693 0.0012497079571102102023 -0.5619595843364132529 0.0004038306718146762142
107 1.136076399148022888052071 3.11452421046039567163958 0.0012425848327565952561 -0.5600080916793057404 0.0004007645688061292032
108 1.140673817873377568164267 3.128875947580130857138737 0.0012355067400340197981 -0.5580613744459613007 0.0003977236471879728738
109 1.145271236598732248276463 3.143293817548556770112093 0.0012284733844393586459 -0.5561194242555963744 0.0003947076923290137267
110 1.149868655324086928388658 3.157778125106043127654514 0.0012214844734443879606 -0.5541822327498730601 0.0003917164914742064726
111 1.154466074049441608500854 3.172329176397204205712485 0.0012145397164823569789 -0.5522497915928433664 0.0003887498337279739343
112 1.15906349277479628861305 3.186947278977369602320686 0.0012076388249346517429 -0.5503220924708934721 0.0003858075100376769863
113 1.163660911500150968725246 3.201632741819084818135412 0.0012007815121175501974 -0.5483991270926879905 0.0003828893131772331687
114 1.168258330225505648837441 3.216385875318641791663043 0.0011939674932690680231 -0.5464808871891142382 0.0003799950377308826289
115 1.172855748950860328949637 3.231206991302639527214889 0.0011871964855358945825 -0.5445673645132265047 0.0003771244800771000549
116 1.177453167676215009061833 3.24609640303457495425578 0.0011804682079604183577 -0.542658550840190321 0.0003742774383726512771
117 1.182050586401569689174028 3.261054425221464157452767 0.0011737823814678412642 -0.5407544379672267256 0.0003714537125367932268
118 1.186648005126924369286224 3.2760813740204941173722 0.0011671387288533812287 -0.5388550177135565257 0.0003686531042356159514
119 1.19124542385227904939842 3.291177567045705102418357 0.0011605369747695624246 -0.5369602819203445503 0.0003658754168665254
120 1.195842842577633729510615 3.306343323374703853254632 0.001153976845713592558 -0.5350702224506438959 0.0003631204555428657015
121 1.200440261302988409622811 3.321578963555407701599132 0.0011474580700148266111 -0.5331848311893401592 0.0003603880270786796734
122 1.205037680028343089735007 3.336884809612819765940386 0.0011409803778223164412 -0.5313041000430956569 0.0003576779399736063056
123 1.209635098753697769847202 3.352261185055835367375707 0.0011345435010924456497 -0.5294280209402936303 0.0003549900043979139801
124 1.214232517479052449959398 3.367708414884079809434615 0.0011281471735766491302 -0.5275565858309824311 0.0003523240321776681954
125 1.218829936204407130071594 3.383226825594777666412681 0.0011217911308092167155 -0.5256897866868196886 0.0003496798367800325774
126 1.223427354929761810183789 3.398816745189653725407082 0.0011154751100951803428 -0.5238276155010164531 0.0003470572332987019678
127 1.228024773655116490295985 3.41447850318186572791425 0.0011091988504982841628 -0.5219700642882813164 0.0003444560384394663946
128 1.232622192380471170408181 3.430212430602969057522061 0.0011029620928290370222 -0.5201171250847645047 0.0003418760705059047386
129 1.237219611105825850520376 3.446018860009913520904293 0.0010967645796328467514 -0.5182687899480019429 0.0003393171493852069194
130 1.241817029831180530632572 3.461898125492072370003379 0.0010906060551782356953 -0.5164250509568592879 0.0003367790965341234386
131 1.246414448556535210744768 3.477850562678303713968944 0.0010844862654451369272 -0.514585900211475929 0.0003342617349650411253
132 1.251011867281889890856963 3.493876508744044470104226 0.0010784049581132705909 -0.5127513298332089514 0.0003317648892321839399
133 1.255609286007244570969159 3.509976302418437003760233 0.0010723618825505998188 -0.5109213319645770632 0.0003292883854179377057
134 1.260206704732599251081355 3.526150283991488607808397 0.0010663567898018656788 -0.5090958987692044816 0.0003268320511192976429
135 1.26480412345795393119355 3.54239879532126397301661 0.001060389432577200605 -0.5072750224317647761 0.0003243957154344375952
136 1.269401542183308611305746 3.558722179841110801350831 0.0010544595652408197737 -0.505458695157924668 0.0003219792089493998449
137 1.273998960908663291417942 3.575120782566918714924951 0.0010485669437997898853 -0.5036469091742877817 0.0003195823637249044256
138 1.278596379634017971530138 3.591594950104411614025387 0.0010427113258928748225 -0.5018396567283383471 0.0003172050132832768499
139 1.283193798359372651642333 3.60814503065647363834382 0.0010368924707794576524 -0.5000369300883848498 0.0003148469925954931795
140 1.287791217084727331754529 3.624771374030508886261786 0.0010311101393285384494 -0.4982387215435036275 0.0003125081380683413758
141 1.292388635810082011866725 3.641474331645835047744311 0.0010253640940078074154 -0.496445023403482409 0.0003101882875316978768
142 1.29698605453543669197892 3.658254256541111107116609 0.0010196540988727927795 -0.4946558279987637954 0.0003078872802259183591
143 1.301583473260791372091116 3.675111503381799272717972 0.0010139799195560829623 -0.4928711276803886785 0.0003056049567893416487
144 1.306180891986146052203312 3.692046428467661291150403 0.0010083413232566224936 -0.4910909148199395966 0.0003033411592459057581
145 1.310778310711500732315507 3.709059389740289304566312 0.0010027380787290811758 -0.489315181809484023 0.0003010957309928750341
146 1.315375729436855412427703 3.726150746790671410169707 0.0009971699562732959878 -0.4875439210615175867 0.0002988685167886774096
147 1.319973148162210092539899 3.743320860866792081838775 0.0009916367277237852305 -0.4857771250089072214 0.0002966593627408507639
148 1.324570566887564772652094 3.760570094881267614514637 0.0009861381664393344147 -0.4840147861048342408 0.0002944681162940974038
149 1.32916798561291945276429 3.777898813419016752741269 0.0009806740472926533984 -0.4822568968227373384 0.0002922946262184456852
150 1.333765404338274132876486 3.795307382744966665485277 0.0009752441466601042828 -0.4805034496562555078 0.0002901387425975178088
151 1.338362823063628812988681 3.812796170811794430111294 0.00096984824241149958 -0.4787544371191708828 0.0002880003168169028246
152 1.342960241788983493100877 3.830365547267704189139284 0.0009644861138999701679 -0.4770098517453514934 0.0002858792015526338978
153 1.347557660514338173213073 3.848015883464240144164059 0.0009591575419519025537 -0.4752696860886939357 0.0002837752507597688888
154 1.352155079239692853325268 3.865747552464135552074752 0.0009538623088569449652 -0.4735339327230659531 0.0002816883196610733142
155 1.356752497965047533437464 3.883560929049197889472952 0.0009486001983580818001 -0.471802584242248927 0.0002796182647358047624
156 1.36134991669040221354966 3.901456389728230351952681 0.000943370995641775961 -0.4700756332598802723 0.0002775649437085978459
157 1.365947335415756893661855 3.919434312744989855673359 0.0009381744873281786076 -0.4683530724093957378 0.0002755282155384487795
158 1.370544754141111573774051 3.937495078086181709428444 0.0009330104614614058648 -0.4666348943439716065 0.0002735079404077986853
159 1.375142172866466253886247 3.955639067489491126187492 0.0009278787074998820208 -0.464921091736466796 0.000271503979711714729
160 1.379739591591820933998442 3.973866664451651743868056 0.0009227790163067487624 -0.4632116572793648541 0.0002695161960471682032
161 1.384337010317175614110638 3.992178254236551325876062 0.0009177111801403399915 -0.4615065836847158464 0.0002675444532024086832
162 1.388934429042530294222834 4.010574223883374812739141 0.0009126749926447217702 -0.4598058636840781362 0.0002655886161464333825
163 1.393531847767884974335029 4.029054962214784896946893 0.0009076702488402969459 -0.4581094900284600518 0.0002636485510185508495
164 1.398129266493239654447225 4.047620859845140293905108 0.0009026967451144740128 -0.456417455488261439 0.0002617241251180381514
165 1.402726685218594334559421 4.066272309188751882707765 0.000897754279212399766 -0.4547297528532150962 0.0002598152068938907002
166 1.407324103943949014671617 4.08500970446817689123105 0.0008928426502277553098 -0.4530463749323280904 0.0002579216659346638822
167 1.411921522669303694783812 4.103833441722551300857741 0.0008879616585936149836 -0.4513673145538229492 0.0002560433729584056622
168 1.416518941394658374896008 4.12274391881596064694812 0.0008831111060733677727 -0.4496925645650787289 0.0002541801998026793384
169 1.421116360120013055008204 4.14174153544584939198518 0.0008782907957517007726 -0.4480221178325719531 0.0002523320194146756343
170 1.425713778845367735120399 4.16082669315146904913703 0.0008735005320256442819 -0.4463559672418174222 0.0002504987058414133184
171 1.430311197570722415232595 4.17999979532236523479866 0.0008687401205956780966 -0.4446941056973088879 0.0002486801342200275529
172 1.434908616296077095344791 4.19926124720690382949785 0.0008640093684568985865 -0.4430365261224595926 0.0002468761807681451777
173 1.439506035021431775456986 4.21861145592083642737666 0.0008593080838902461349 -0.4413832214595426692 0.0002450867227743461424
174 1.444103453746786455569182 4.23805083045590525529049 0.0008546360764537925249 -0.4397341846696314 0.0002433116385887103114
175 1.448700872472141135681378 4.25757978168848774340068 0.0008499931569740878607 -0.4380894087325393304 0.0002415508076134488655
176 1.453298291197495815793573 4.27719872238828092997494 0.0008453791375375666142 -0.436448886646760236 0.0002398041102936195402
177 1.457895709922850495905769 4.29690806722702588395185 0.0008407938314820123884 -0.4348126114294079395 0.0002380714281079249395
178 1.462493128648205176017965 4.31670823278727232967116 0.0008362370533880809944 -0.4331805761161559751 0.0002363526435595931759
179 1.46709054737355985613016 4.33659963757118365902185 0.0008317086190708814409 -0.4315527737611770969 0.0002346476401673400938
180 1.471687966098914536242356 4.35658270200938251711314 0.0008272083455716144363 -0.4299291974370826299 0.0002329563024564123364
181 1.476285384824269216354552 4.37665784846983714843148 0.0008227360511492680085 -0.4283098402348616593 0.0002312785159497105279
182 1.480882803549623896466747 4.3968255012667886913078 0.000818291555272369848 -0.4266946952638200555 0.0002296141671589918471
183 1.485480222274978576578943 4.41708608666971960938515 0.0008138746786107959852 -0.4250837556515193338 0.0002279631435761512731
184 1.490077641000333256691139 4.43744003291236344964603 0.000809485243027635413 -0.4234770145437153427 0.0002263253336645807956
185 1.494675059725687936803334 4.45788777020175611743237 0.0008051230715711102695 -0.4218744651042967815 0.0002247006268506058822
186 1.49927247845104261691553 4.47842973072732885976854 0.0008007879884665511991 -0.4202761005152235419 0.0002230889135149985076
187 1.503869897176397297027726 4.49906634867004314917949 0.0007964798191084275113 -0.4186819139764648714 0.0002214900849845660516
188 1.508467315901751977139921 4.51979806021156766108152 0.0007921983900524317605 -0.4170918987059373562 0.0002199040335238153816
189 1.513064734627106657252117 4.54062530354349753871298 0.0007879435290076183712 -0.4155060479394427203 0.0002183306523266914392
190 1.517662153352461337364313 4.56154851887661614046613 0.0007837150648285959379 -0.413924354930605438 0.0002167698355083896606
191 1.522259572077816017476508 4.58256814845019946537915 0.0007795128275077728292 -0.4123468129508101565 0.0002152214780972415613
192 1.526856990803170697588704 4.60368463654136345344924 0.0007753366481676557291 -0.4107734152891389269 0.0002136854760266728264
193 1.5314544095285253777009 4.62489842947445435833444 0.0007711863590532007511 -0.4092041552523082394 0.0002121617261272332513
194 1.536051828253880057813096 4.64620997563048239092149 0.0007670617935242167644 -0.4076390261646058605 0.0002106501261186978835
195 1.540649246979234737925291 4.66761972545659883315231 0.0007629627860478205701 -0.4060780213678274695 0.0002091505746022387242
196 1.545246665704589418037487 4.68912813147561682242007 0.0007588891721909435733 -0.4045211342212130908 0.0002076629710526663513
197 1.549844084429944098149683 4.71073564829557600776893 0.0007548407886128895948 -0.4029683581013833195 0.000206187215810740833
198 1.554441503155298778261878 4.73244273261935128005894 0.0007508174730579434704 -0.4014196864022753379 0.0002047232100755513074
199 1.559038921880653458374074 4.75424984325430577918901 0.0007468190643480300892 -0.399875112535078718 0.0002032708558969636075
200 1.56363634060600813848627 4.77615744112198838240679 0.0007428454023754235228 -0.3983346299281710103 0.0002018300561681353175
201 1.568233759331362818598465 4.79816598926787587867443 0.0007388963280955059005 -0.3967982320270531133 0.0002004007146180976531
202 1.572831178056717498710661 4.82027595287116003500374 0.0007349716835195756886 -0.3952659122942844214 0.0001989827358044035604
203 1.577428596782072178822857 4.84248779925457976162303 0.0007310713117077050333 -0.3937376642094177495 0.000197576025105841439
204 1.582026015507426858935052 4.86480199789429858379127 0.0007271950567616458294 -0.3922134812689340301 0.0001961804887152138944
205 1.586623434232781539047248 4.88721902042982762903256 0.0007233427638177841796 -0.3906933569861767799 0.000194796033632180935
206 1.591220852958136219159444 4.90973934067399433952637 0.0007195142790401429113 -0.3891772848912863347 0.0001934225676561670306
207 1.595818271683490899271639 4.93236343462295712035497 0.0007157094496134318195 -0.387665258531133847 0.0001920599993793314585
208 1.600415690408845579383835 4.95509178046626613528078 0.0007119281237361453078 -0.3861572714692550462 0.0001907082381796013642
209 1.605013109134200259496031 4.97792485859697046270145 0.0007081701506137071018 -0.3846533172857837565 0.0001893671942137669721
210 1.609610527859554939608226 5.00086315162177182541072 0.000704435380451661709 -0.3831533895773851699 0.0001880367784106383858
211 1.614207946584909619720422 5.02390714437122510877707 0.0007007236644489123051 -0.3816574819571888729 0.0001867169024642634218
212 1.618805365310264299832618 5.0470573239099858829415 0.0006970348547910047272 -0.3801655880547216214 0.0001854074788272059273
213 1.623402784035618979944813 5.07031417954710514562903 0.0006933688046434572545 -0.3786777015158398635 0.0001841084207038840358
214 1.628000202760973660057009 5.09367820284637150316665 0.0006897253681451358641 -0.3771938160026620057 0.00018281964204396782
215 1.632597621486328340169205 5.11714988763670100830316 0.0006861044004016746466 -0.3757139251935004198 0.0001815410575358358073
216 1.6371950402116830202814 5.14072973002257487443361 0.0006825057574789410719 -0.3742380227827931879 0.0001802725826000898271
217 1.641792458937037700393596 5.16441822839452528684279 0.000678929296396545796 -0.3727661024810355833 0.0001790141333831276626
218 1.646389877662392380505792 5.18821588343966953259926 0.0006753748751213967025 -0.3712981580147112823 0.0001777656267507729883
219 1.650987296387747060617987 5.21212319815229267175215 0.0006718423525612968738 -0.3698341831262233069 0.0001765269802819620752
220 1.655584715113101740730183 5.23614067784447897350938 0.0006683315885585861908 -0.3683741715738246925 0.0001752981122624867525
221 1.660182133838456420842379 5.26026883015679234210637 0.0006648424438838262587 -0.3669181171315488805 0.0001740789416787931191
222 1.664779552563811100954575 5.28450816506900595810994 0.0006613747802295283637 -0.3654660135891398308 0.0001728693882118355021
223 1.66937697128916578106677 5.3088591949108813619423 0.000657928460203924161 -0.3640178547519818528 0.0001716693722309851651
224 1.673974390014520461178966 5.33332243437299720745493 0.0006545033473247788034 -0.3625736344410291508 0.0001704788147879932716
225 1.678571808739875141291162 5.35789840051762791443224 0.0006510993060132462154 -0.3611333464927350824 0.0001692976376110076166
226 1.683169227465229821403357 5.38258761278967244995928 0.0006477162015877662251 -0.3596969847589811258 0.0001681257630986426401
227 1.687766646190584501515553 5.40739059302763346964757 0.0006443539002580032643 -0.3582645431070055533 0.0001669631143141022442
228 1.692364064915939181627749 5.43230786547464705077741 0.0006410122691188263517 -0.3568360154193318097 0.0001658096149793549367
229 1.696961483641293861739944 5.45733995678956325048428 0.0006376911761443300737 -0.3554113955936965903 0.0001646651894693608309
230 1.70155890236664854185214 5.48248739605807772319147 0.0006343904901818962836 -0.3539906775429776179 0.0001635297628063500337
231 1.706156321092003221964336 5.50775071480391463256993 0.0006311100809462962348 -0.352573855195121115 0.0001624032606541519605
